customer_id,signup_date,churn_date,subscription_type,monthly_revenue,csat_score,customer_segment,country,customer_age_months,churn_reason,last_active_date,clv,contract_length_months,expansion_status,onboarding_score,support_tickets,churned,clv_segment,adjusted_csat,segment_id,segment_number,segment_name,customer_count_bin,support_ticket_category,active_status,seats_purchased,seats_used,seat_utilization_rate,renewal_date,renewal_status,account_health_score,team_size,industry,feature_adoption_rate,active_features,customer_lifetime_days,is_churned,signup_year
2620,2026-01-31,,basic,50,3,small business,netherlands,44,,2029-09-30,1200,24,No Change,75,7,0,Medium,3.701854891869554,2,Churned,Cluster 2,500+,Feature Request,Active,23,20,0.8695652173913043,2028-01-31,renewed,70.62030041052216,100-500,finance,0.4924060082104431,9,-482,0,2026
2621,2026-05-12,,basic,50,5,small business,usa,41,,2029-09-30,1200,24,No Change,25,9,0,Low,5.660619883169931,2,Loyal,Cluster 2,100-500,Feature Request,Active,47,2,0.0425531914893617,2028-05-12,renewed,100.0,100-500,finance,0.7939815260665147,15,-583,0,2026
2622,2024-02-20,,pro,400,1,enterprise,denmark,68,,2029-09-30,4800,12,No Change,91,2,0,Low,0.8848488698317052,1,Churned,Cluster 3,100-500,General,Active,32,29,0.90625,2025-02-20,renewed,50.82756705424296,50-100,finance,0.6965513410848593,13,229,0,2024
2623,2022-04-17,2023-02-17,pro,100,2,small business,usa,10,high cost,2023-02-17,1200,12,Expanded,90,8,1,Low,1.3466656310270857,3,New,Cluster 2,0-100,Billing,Inactive,44,38,0.8636363636363636,,churned,44.43827106219494,10-50,finance,0.4087654212438989,8,306,1,2022
2624,2024-02-29,,basic,100,4,mid-market,usa,68,,2029-09-30,2400,24,Contract Reduced,70,8,0,Low,3.609866388205296,0,At Risk,Cluster 1,100-500,Billing,Active,14,13,0.9285714285714286,2026-02-28,renewed,97.65573089093188,100-500,retail,0.6731146178186376,13,220,0,2024
2625,2024-08-13,,pro,200,4,mid-market,switzerland,62,,2029-09-30,4800,24,Contract Reduced,61,6,0,Low,4.701285096294699,0,New,Cluster 4,0-100,General,Active,47,6,0.1276595744680851,2026-08-13,renewed,84.58546632765187,10-50,finance,0.3317093265530374,6,54,0,2024
2626,2024-04-19,,basic,50,3,small business,usa,66,,2029-09-30,1800,36,No Change,8,6,0,Low,2.475378970049868,3,At Risk,Cluster 1,0-100,Technical,Active,39,18,0.4615384615384615,2027-04-19,renewed,91.61895396983012,10-50,technology,0.8723790793966026,17,170,0,2024
2627,2026-06-21,,pro,100,2,small business,denmark,39,,2029-09-30,3600,36,No Change,61,2,0,Medium,1.4513960661292702,0,At Risk,Cluster 1,0-100,Billing,Active,22,21,0.9545454545454546,2029-06-21,renewed,58.416043945730046,100-500,technology,0.4483208789146009,8,-623,0,2026
2628,2026-07-07,,enterprise,150,5,small business,uk,39,,2029-09-30,3600,24,Expanded,98,8,0,Medium,4.744709381914017,4,Loyal,Cluster 3,500+,Billing,Active,49,41,0.8367346938775511,2028-07-07,renewed,100.0,100-500,finance,0.6519626449850887,13,-639,0,2026
2629,2026-04-05,,basic,50,3,small business,netherlands,42,,2029-09-30,1200,24,Expanded,16,0,0,Low,3.448055550984435,1,Loyal,Cluster 1,100-500,Billing,Active,42,26,0.6190476190476191,2028-04-05,renewed,100.0,50-100,technology,0.8809226849366498,17,-546,0,2026
2630,2022-05-21,,pro,200,2,mid-market,sweden,89,,2029-09-30,2400,12,Contract Reduced,98,7,0,Medium,1.2604421450798426,1,New,Cluster 2,100-500,Feature Request,Active,25,20,0.8,2023-05-21,renewed,48.16231871916936,50-100,finance,0.4432463743833873,8,869,0,2022
2631,2025-11-27,,basic,50,3,small business,uk,46,,2029-09-30,1800,36,No Change,44,9,0,Medium,3.570849795307097,2,Loyal,Cluster 2,500+,Billing,Active,11,5,0.4545454545454545,2028-11-27,renewed,84.39130666051022,100-500,finance,0.8478261332102046,16,-417,0,2025
2632,2024-06-29,,enterprise,300,4,mid-market,france,63,,2029-09-30,3600,12,Expanded,7,4,0,Medium,3.365357041749467,3,At Risk,Cluster 3,500+,General,Active,31,6,0.1935483870967742,2025-06-29,renewed,100.0,50-100,technology,0.6432536036474354,12,99,0,2024
2633,2023-07-07,,pro,100,3,small business,france,75,,2029-09-30,2400,24,No Change,95,9,0,High,3.56372715717091,4,At Risk,Cluster 4,100-500,General,Active,14,7,0.5,2025-07-07,renewed,77.04892236981291,100-500,retail,0.7009784473962581,14,457,0,2023
2634,2025-01-17,,basic,50,1,small business,usa,57,,2029-09-30,600,12,No Change,48,7,0,Medium,1.527367741635751,2,At Risk,Cluster 2,500+,Technical,Active,19,8,0.4210526315789473,2026-01-17,renewed,49.25461971487123,50-100,technology,0.8650923942974247,17,-103,0,2025
2635,2025-06-07,,basic,100,3,mid-market,switzerland,52,,2029-09-30,3600,36,No Change,11,6,0,Medium,3.5996828729986547,4,At Risk,Cluster 1,100-500,Feature Request,Active,45,28,0.6222222222222222,2028-06-07,renewed,66.82638655496697,10-50,finance,0.3765277310993393,7,-244,0,2025
2636,2026-05-11,,basic,50,5,small business,usa,41,,2029-09-30,1200,24,No Change,87,4,0,High,4.795985575084871,4,At Risk,Cluster 4,100-500,Technical,Active,37,6,0.1621621621621621,2028-05-11,renewed,100.0,50-100,technology,0.7766437297311566,15,-582,0,2026
2637,2025-06-20,2026-02-20,basic,50,2,small business,uk,8,business change,2026-02-20,600,12,No Change,39,9,1,Low,1.452784290366448,0,New,Cluster 2,500+,Feature Request,Inactive,22,3,0.1363636363636363,,churned,55.13363587257112,100-500,retail,0.6626727174514224,13,245,1,2025
2638,2021-10-30,,basic,50,4,small business,denmark,96,,2029-09-30,600,12,Contract Reduced,4,6,0,Low,3.975618937169756,2,At Risk,Cluster 1,500+,Technical,Active,37,13,0.3513513513513513,2022-10-30,renewed,100.0,10-50,technology,0.6755135003614701,13,1072,0,2021
2639,2022-01-28,,enterprise,150,3,small business,norway,93,,2029-09-30,5400,36,No Change,98,1,0,High,3.949225019648848,4,Churned,Cluster 1,0-100,Billing,Active,34,23,0.6764705882352942,2025-01-28,renewed,84.30964537901596,50-100,retail,0.5261929075803193,10,982,0,2022
2640,2023-01-06,,pro,400,3,enterprise,usa,81,,2029-09-30,14400,36,Expanded,95,0,0,High,3.198404358815466,2,Churned,Cluster 1,500+,Feature Request,Active,23,3,0.1304347826086956,2026-01-06,renewed,93.68340262878708,10-50,technology,0.6736680525757416,13,639,0,2023
2641,2021-12-10,,basic,50,4,small business,sweden,95,,2029-09-30,1200,24,No Change,91,4,0,High,3.843046526189454,1,Churned,Cluster 3,100-500,Feature Request,Active,26,22,0.8461538461538461,2023-12-10,renewed,100.0,10-50,retail,0.790192724050719,15,1031,0,2021
2642,2022-01-15,,basic,100,2,mid-market,usa,93,,2029-09-30,1200,12,Expanded,42,9,0,Low,2.067415615743349,3,New,Cluster 3,500+,Billing,Active,14,7,0.5,2023-01-15,renewed,50.54700141832495,10-50,finance,0.5709400283664989,11,995,0,2022
2643,2025-08-17,,basic,50,3,small business,uk,50,,2029-09-30,1200,24,Contract Reduced,19,7,0,Medium,3.6742846797744537,1,Loyal,Cluster 1,0-100,Billing,Active,7,3,0.4285714285714285,2027-08-17,renewed,66.040715249877,50-100,retail,0.4008143049975399,8,-315,0,2025
2644,2024-03-28,,pro,200,5,mid-market,uk,67,,2029-09-30,7200,36,Contract Reduced,76,8,0,Medium,5.425363683083417,2,Loyal,Cluster 3,500+,General,Active,26,20,0.7692307692307693,2027-03-28,renewed,100.0,10-50,retail,0.7762491280226689,15,192,0,2024
2645,2024-11-02,,pro,200,3,mid-market,denmark,59,,2029-09-30,4800,24,No Change,27,9,0,High,2.2035786230086822,3,New,Cluster 1,0-100,General,Active,41,35,0.8536585365853658,2026-11-02,renewed,76.81834772298527,10-50,retail,0.6963669544597054,13,-27,0,2024
2646,2024-03-18,,basic,50,4,small business,usa,67,,2029-09-30,1200,24,No Change,43,0,0,Low,3.7631373865800697,2,New,Cluster 1,0-100,General,Active,38,5,0.131578947368421,2026-03-18,renewed,100.0,50-100,technology,0.4808994743969391,9,202,0,2024
2647,2023-10-16,2024-06-16,basic,50,2,small business,sweden,8,business change,2024-06-16,600,12,No Change,28,3,1,Low,1.418785797296115,1,New,Cluster 4,500+,Billing,Inactive,16,10,0.625,,churned,55.61125547427637,50-100,retail,0.4322251094855274,8,244,1,2023
2648,2025-03-13,,basic,50,1,small business,switzerland,55,,2029-09-30,600,12,Expanded,18,8,0,Medium,1.6191170249498743,1,At Risk,Cluster 1,100-500,Billing,Active,46,4,0.0869565217391304,2026-03-13,renewed,44.798329119015385,10-50,retail,0.8159665823803077,16,-158,0,2025
2649,2022-02-25,2024-07-25,pro,200,1,mid-market,germany,29,high cost,2024-07-25,7200,36,No Change,15,8,1,Medium,0.7407865226360095,0,At Risk,Cluster 3,100-500,Billing,Inactive,26,11,0.4230769230769231,,churned,31.121079341124265,100-500,finance,0.5424215868224853,10,881,1,2022
2650,2024-05-21,,basic,50,3,small business,usa,65,,2029-09-30,1800,36,No Change,67,9,0,Medium,2.28504387769984,4,Loyal,Cluster 3,500+,Billing,Active,16,14,0.875,2027-05-21,renewed,79.48039542432043,10-50,retail,0.7496079084864087,14,138,0,2024
2651,2024-10-10,,enterprise,150,5,small business,uk,60,,2029-09-30,3600,24,No Change,56,1,0,High,4.345892787614404,4,Loyal,Cluster 2,0-100,General,Active,9,8,0.8888888888888888,2026-10-10,renewed,100.0,50-100,retail,0.5083280662332257,10,-4,0,2024
2652,2023-02-11,,pro,100,5,small business,germany,80,,2029-09-30,1200,12,No Change,44,7,0,Medium,5.351926592366231,2,At Risk,Cluster 1,0-100,Billing,Active,9,5,0.5555555555555556,2024-02-11,renewed,100.0,50-100,retail,0.3092221096252732,6,603,0,2023
2653,2023-04-10,,pro,200,3,mid-market,canada,78,,2029-09-30,2400,12,Contract Reduced,87,2,0,High,2.460218950909153,1,At Risk,Cluster 1,0-100,Feature Request,Active,19,8,0.4210526315789473,2024-04-10,renewed,85.39554404061109,50-100,retail,0.5879108808122218,11,545,0,2023
2654,2024-04-05,,basic,50,4,small business,france,66,,2029-09-30,1800,36,No Change,95,8,0,Medium,3.738614373996639,3,Loyal,Cluster 1,0-100,General,Active,32,24,0.75,2027-04-05,renewed,100.0,10-50,technology,0.8003856815376522,16,184,0,2024
2655,2022-09-30,,pro,100,3,small business,uk,85,,2029-09-30,1200,12,No Change,4,2,0,High,2.8419351208259567,1,Churned,Cluster 1,0-100,Billing,Active,28,16,0.5714285714285714,2023-09-30,renewed,96.50783596106275,100-500,technology,0.8101567192212551,16,737,0,2022
2656,2025-09-20,,basic,50,4,small business,denmark,49,,2029-09-30,600,12,No Change,68,9,0,Medium,4.500577043297918,3,New,Cluster 4,500+,General,Active,7,1,0.1428571428571428,2026-09-20,renewed,97.18426585743984,50-100,technology,0.7036853171487969,14,-349,0,2025
2657,2024-05-20,2025-01-20,basic,50,1,small business,canada,8,business change,2025-01-20,1200,24,No Change,4,0,1,High,1.812728474091097,2,Churned,Cluster 2,100-500,Technical,Inactive,38,25,0.6578947368421053,,churned,35.05303802572368,100-500,finance,0.3010607605144736,6,245,1,2024
2658,2023-09-02,,basic,50,4,small business,netherlands,74,,2029-09-30,1800,36,Expanded,75,8,0,Low,3.1316746943585176,0,Churned,Cluster 4,0-100,Technical,Active,40,10,0.25,2026-09-02,renewed,100.0,10-50,finance,0.7638725951405494,15,400,0,2023
2659,2024-11-12,,enterprise,300,5,mid-market,usa,59,,2029-09-30,3600,12,No Change,90,7,0,Low,5.172380190029025,3,New,Cluster 1,500+,Feature Request,Active,20,10,0.5,2025-11-12,renewed,100.0,50-100,retail,0.5008579040907493,10,-37,0,2024
2660,2025-11-06,,enterprise,425,5,enterprise,norway,47,,2029-09-30,14400,24,No Change,19,5,0,Medium,4.643557390276522,2,Churned,Cluster 1,500+,Billing,Active,10,7,0.7,2027-11-06,renewed,100.0,50-100,finance,0.6448721623583842,12,-396,0,2025
2661,2025-02-04,,enterprise,300,2,mid-market,germany,56,,2029-09-30,7200,24,Expanded,21,6,0,High,2.893291696231466,0,Churned,Cluster 4,100-500,Feature Request,Active,41,39,0.951219512195122,2027-02-04,renewed,50.69071747551739,50-100,technology,0.4538143495103477,9,-121,0,2025
2662,2022-01-27,,basic,50,5,small business,canada,93,,2029-09-30,1200,24,Expanded,99,2,0,Low,5.108788057292948,1,New,Cluster 1,100-500,Technical,Active,15,5,0.3333333333333333,2024-01-27,renewed,100.0,10-50,technology,0.4185282319661887,8,983,0,2022
2663,2025-03-08,,enterprise,150,4,small business,netherlands,55,,2029-09-30,3600,24,Expanded,18,6,0,Medium,3.8954853628747497,1,New,Cluster 2,500+,General,Active,9,5,0.5555555555555556,2027-03-08,renewed,100.0,10-50,finance,0.7450241972729463,14,-153,0,2025
2664,2025-05-03,,basic,100,2,mid-market,denmark,53,,2029-09-30,3600,36,No Change,71,7,0,Low,2.2154786514392453,4,At Risk,Cluster 1,100-500,Billing,Active,26,18,0.6923076923076923,2028-05-03,renewed,50.74622407401266,100-500,finance,0.4949244814802532,9,-209,0,2025
2665,2025-11-28,2026-04-28,basic,50,1,small business,switzerland,5,lack of support,2026-04-28,600,12,No Change,22,9,1,Low,1.4127444826697608,2,New,Cluster 3,500+,Feature Request,Inactive,13,12,0.9230769230769232,,churned,38.91063688115473,50-100,retail,0.7382127376230946,14,151,1,2025
2666,2022-01-12,,enterprise,300,3,mid-market,germany,93,,2029-09-30,10800,36,Contract Reduced,85,0,0,Medium,3.521411119086951,3,Churned,Cluster 2,0-100,Feature Request,Active,31,6,0.1935483870967742,2025-01-12,renewed,100.0,100-500,finance,0.8801622390670589,17,998,0,2022
2667,2022-03-04,2022-08-04,pro,400,1,enterprise,france,5,feature gaps,2022-08-04,4800,12,No Change,29,5,1,Medium,1.1896497521304823,1,Loyal,Cluster 4,0-100,Feature Request,Inactive,49,26,0.5306122448979592,,churned,29.515711699996523,100-500,finance,0.3903142339999304,7,153,1,2022
2668,2023-11-19,,pro,400,5,enterprise,switzerland,71,,2029-09-30,4800,12,Expanded,47,5,0,Low,5.418197359993076,2,New,Cluster 2,500+,Technical,Active,29,3,0.1034482758620689,2024-11-19,renewed,100.0,10-50,finance,0.498304342775385,9,322,0,2023
2669,2023-12-23,2026-09-23,basic,50,2,small business,canada,33,high cost,2026-09-23,1800,36,No Change,9,3,1,Low,2.448824490640138,4,Loyal,Cluster 2,0-100,Billing,Inactive,5,3,0.6,,churned,64.69310514179828,100-500,finance,0.6138621028359657,12,1005,1,2023
2670,2024-09-27,,basic,50,3,small business,france,60,,2029-09-30,600,12,No Change,11,3,0,High,3.119355912458152,4,New,Cluster 4,500+,Feature Request,Active,32,8,0.25,2025-09-27,renewed,73.9018017197543,10-50,technology,0.3980360343950861,7,9,0,2024
2671,2023-04-09,,enterprise,300,3,mid-market,germany,78,,2029-09-30,7200,24,Expanded,71,3,0,Low,3.2226356330134784,2,At Risk,Cluster 1,500+,General,Active,24,2,0.0833333333333333,2025-04-09,renewed,70.09938671457387,50-100,technology,0.3219877342914773,6,546,0,2023
2672,2025-05-24,,basic,50,5,small business,usa,53,,2029-09-30,1200,24,No Change,79,0,0,High,5.775193835216441,2,At Risk,Cluster 3,500+,Feature Request,Active,39,8,0.2051282051282051,2027-05-24,renewed,100.0,10-50,finance,0.4088447796471475,8,-230,0,2025
2673,2025-05-22,,enterprise,425,4,enterprise,canada,53,,2029-09-30,14400,24,Expanded,33,0,0,Medium,3.74001508893168,1,Loyal,Cluster 3,500+,Technical,Active,21,10,0.4761904761904761,2027-05-22,renewed,100.0,50-100,technology,0.41873561505774,8,-228,0,2025
2674,2022-05-03,,basic,50,3,small business,denmark,90,,2029-09-30,1800,36,No Change,74,4,0,Low,2.172851401193181,2,New,Cluster 2,100-500,General,Active,36,22,0.6111111111111112,2025-05-03,renewed,78.24855737953575,10-50,finance,0.5249711475907151,10,887,0,2022
2675,2025-03-24,,pro,100,4,small business,canada,55,,2029-09-30,3600,36,No Change,22,1,0,High,3.842819373624309,0,Churned,Cluster 1,500+,Technical,Active,27,24,0.8888888888888888,2028-03-24,renewed,98.68316425405264,50-100,finance,0.4136632850810525,8,-169,0,2025
2676,2025-03-13,2026-01-13,basic,50,1,small business,netherlands,10,business change,2026-01-13,600,12,No Change,67,3,1,High,1.670871293522334,2,New,Cluster 4,0-100,Technical,Inactive,18,13,0.7222222222222222,,churned,54.79910773125683,50-100,technology,0.8159821546251367,16,306,1,2025
2677,2022-07-22,,basic,50,4,small business,netherlands,87,,2029-09-30,600,12,Contract Reduced,39,6,0,Medium,4.05197802859237,0,Churned,Cluster 3,0-100,Technical,Active,40,19,0.475,2023-07-22,renewed,84.1056395625497,10-50,finance,0.322112791250994,6,807,0,2022
2678,2026-06-07,,pro,200,5,mid-market,uk,40,,2029-09-30,2400,12,No Change,45,1,0,Low,5.296200674056619,1,Loyal,Cluster 4,100-500,General,Active,46,21,0.4565217391304347,2027-06-07,renewed,100.0,50-100,retail,0.5845233133038361,11,-609,0,2026
2679,2024-04-26,,pro,200,4,mid-market,norway,66,,2029-09-30,2400,12,No Change,21,5,0,Medium,3.813185720627973,2,Churned,Cluster 4,500+,Feature Request,Active,18,7,0.3888888888888889,2025-04-26,renewed,95.41270189358616,50-100,retail,0.5082540378717229,10,163,0,2024
2680,2025-08-06,2026-04-06,basic,50,2,small business,denmark,8,high cost,2026-04-06,1200,24,No Change,72,3,1,Medium,2.8912088506768123,1,New,Cluster 3,0-100,General,Inactive,42,5,0.119047619047619,,churned,72.79262418201398,100-500,technology,0.7758524836402796,15,243,1,2025
2681,2025-04-16,2025-07-16,pro,100,1,small business,germany,3,lack of support,2025-07-16,1200,12,No Change,10,1,1,High,1.16512063731175,3,Churned,Cluster 1,500+,General,Inactive,14,7,0.5,,churned,58.81623354650402,100-500,technology,0.8163246709300804,16,91,1,2025
2682,2022-07-27,,pro,100,4,small business,france,87,,2029-09-30,2400,24,No Change,85,2,0,Medium,4.885638915076319,1,Loyal,Cluster 3,0-100,Technical,Active,6,1,0.1666666666666666,2024-07-27,renewed,95.94298539540488,100-500,technology,0.3988597079080975,7,802,0,2022
2683,2022-05-16,,pro,100,4,small business,netherlands,89,,2029-09-30,1200,12,Expanded,32,4,0,Low,4.552694420274265,1,New,Cluster 2,0-100,Feature Request,Active,37,31,0.8378378378378378,2023-05-16,renewed,88.37801421167354,50-100,technology,0.3275602842334709,6,874,0,2022
2684,2025-08-03,,basic,100,1,mid-market,denmark,50,,2029-09-30,2400,24,No Change,26,1,0,Medium,0.1687742773147909,0,Churned,Cluster 2,500+,Technical,Active,15,4,0.2666666666666666,2027-08-03,renewed,48.68105112718096,100-500,retail,0.6136210225436194,12,-301,0,2025
2685,2023-01-26,2024-04-26,basic,50,3,small business,sweden,15,lack of support,2024-04-26,1200,24,No Change,2,2,1,Low,3.270216315243339,0,At Risk,Cluster 4,100-500,General,Inactive,7,6,0.8571428571428571,,churned,71.83568994192484,100-500,technology,0.3167137988384967,6,456,1,2023
2686,2026-02-08,,enterprise,150,1,small business,france,44,,2029-09-30,3600,24,Expanded,23,0,0,Medium,0.2505680296004915,4,At Risk,Cluster 4,100-500,Billing,Active,39,18,0.4615384615384615,2028-02-08,renewed,40.29495401064592,50-100,technology,0.4058990802129185,8,-490,0,2026
2687,2025-07-16,,basic,50,2,small business,germany,51,,2029-09-30,600,12,No Change,94,6,0,High,2.6843546589865337,3,New,Cluster 1,100-500,Billing,Active,12,10,0.8333333333333334,2026-07-16,renewed,45.07057128997472,100-500,retail,0.3414114257994943,6,-283,0,2025
2688,2021-11-22,2022-10-22,pro,200,1,mid-market,germany,11,high cost,2022-10-22,2400,12,No Change,26,2,1,Medium,1.917806434349324,1,New,Cluster 4,500+,Billing,Inactive,20,15,0.75,,churned,47.552868900305,10-50,technology,0.6310573780061,12,334,1,2021
2689,2025-09-18,,basic,50,3,small business,usa,49,,2029-09-30,1200,24,No Change,59,0,0,Low,3.567674183082606,0,At Risk,Cluster 2,500+,Billing,Active,26,2,0.0769230769230769,2027-09-18,renewed,93.86352326745128,50-100,finance,0.6772704653490256,13,-347,0,2025
2690,2023-02-01,,basic,50,3,small business,norway,81,,2029-09-30,1800,36,No Change,39,5,0,Low,2.992434219405631,0,At Risk,Cluster 1,0-100,Billing,Active,29,22,0.7586206896551724,2026-02-01,renewed,78.17403282567132,100-500,technology,0.5634806565134263,11,613,0,2023
2691,2022-01-23,2022-07-23,basic,50,3,small business,germany,6,feature gaps,2022-07-23,600,12,Expanded,50,7,1,Medium,2.078220366785018,4,New,Cluster 3,0-100,General,Inactive,41,27,0.6585365853658537,,churned,86.57990300882685,10-50,technology,0.8115980601765371,16,181,1,2022
2692,2025-04-01,,pro,100,3,small business,switzerland,54,,2029-09-30,2400,24,No Change,40,8,0,High,2.1915676510509923,0,At Risk,Cluster 1,100-500,General,Active,6,5,0.8333333333333334,2027-04-01,renewed,61.95133564240287,10-50,finance,0.3590267128480574,7,-177,0,2025
2693,2024-08-01,,pro,200,5,mid-market,canada,62,,2029-09-30,7200,36,No Change,91,9,0,Low,4.232135408740686,0,Loyal,Cluster 1,0-100,Billing,Active,45,5,0.1111111111111111,2027-08-01,renewed,100.0,100-500,technology,0.54110876252357,10,66,0,2024
2694,2022-02-16,2022-09-16,pro,200,5,mid-market,switzerland,7,lack of support,2022-09-16,2400,12,No Change,44,4,1,High,4.510057606824423,3,Churned,Cluster 3,500+,Feature Request,Inactive,14,11,0.7857142857142857,,churned,100.0,50-100,finance,0.639392686681933,12,212,1,2022
2695,2023-12-27,,basic,50,5,small business,france,70,,2029-09-30,1800,36,Expanded,49,8,0,Low,5.319967534251116,2,Loyal,Cluster 2,100-500,General,Active,9,5,0.5555555555555556,2026-12-27,renewed,100.0,100-500,retail,0.5957691733112881,11,284,0,2023
2696,2023-07-09,,pro,100,2,small business,norway,75,,2029-09-30,1200,12,Expanded,97,0,0,High,2.684804315405233,0,New,Cluster 3,100-500,Billing,Active,30,23,0.7666666666666667,2024-07-09,renewed,76.35876743271183,50-100,finance,0.7271753486542367,14,455,0,2023
2697,2024-03-15,,pro,100,4,small business,netherlands,67,,2029-09-30,1200,12,No Change,44,8,0,Low,4.9561405596367845,1,Churned,Cluster 1,500+,General,Active,29,15,0.5172413793103449,2025-03-15,renewed,100.0,50-100,finance,0.758922251575008,15,205,0,2024
2698,2024-07-14,,basic,50,5,small business,usa,63,,2029-09-30,600,12,Expanded,87,2,0,High,5.122485608041842,4,At Risk,Cluster 2,100-500,Technical,Active,33,17,0.5151515151515151,2025-07-14,renewed,100.0,10-50,retail,0.6042020529801786,12,84,0,2024
2699,2023-07-22,,basic,50,5,small business,uk,75,,2029-09-30,1800,36,No Change,83,7,0,Medium,4.891715189155034,2,Loyal,Cluster 3,0-100,Billing,Active,5,1,0.2,2026-07-22,renewed,100.0,100-500,technology,0.3879860646874656,7,442,0,2023
2700,2023-01-01,,basic,50,2,small business,norway,82,,2029-09-30,1800,36,No Change,59,2,0,High,2.6310856029902494,2,Loyal,Cluster 4,100-500,Technical,Active,38,23,0.6052631578947368,2026-01-01,renewed,61.30134523634777,10-50,retail,0.5060269047269553,10,644,0,2023
2701,2022-04-03,2024-01-03,basic,50,2,small business,germany,21,feature gaps,2024-01-03,1200,24,No Change,29,7,1,Medium,1.8158902231999,0,Churned,Cluster 3,0-100,Technical,Inactive,46,11,0.2391304347826087,,churned,62.55092656742886,10-50,finance,0.7310185313485771,14,640,1,2022
2702,2024-07-27,,pro,200,5,mid-market,canada,63,,2029-09-30,2400,12,Expanded,53,3,0,Low,4.397290410732424,0,At Risk,Cluster 4,0-100,Feature Request,Active,12,1,0.0833333333333333,2025-07-27,renewed,100.0,100-500,finance,0.3380329508754512,6,71,0,2024
2703,2025-04-20,,basic,100,3,mid-market,germany,54,,2029-09-30,1200,12,No Change,91,2,0,Low,3.969974138842755,4,Churned,Cluster 1,100-500,Technical,Active,16,8,0.5,2026-04-20,renewed,95.93117035457674,50-100,finance,0.7986234070915348,15,-196,0,2025
2704,2022-11-14,2024-10-14,basic,50,2,small business,usa,23,high cost,2024-10-14,1200,24,No Change,85,9,1,High,1.928373679859965,2,Loyal,Cluster 1,0-100,General,Inactive,19,8,0.4210526315789473,,churned,40.24489540895499,50-100,retail,0.3648979081790997,7,700,1,2022
2705,2024-04-16,,basic,100,4,mid-market,usa,66,,2029-09-30,2400,24,No Change,72,9,0,Medium,3.2541064465833327,3,Churned,Cluster 4,500+,General,Active,15,10,0.6666666666666666,2026-04-16,renewed,97.48424233456,50-100,technology,0.7096848466912002,14,173,0,2024
2706,2021-12-20,,basic,50,4,small business,usa,94,,2029-09-30,1200,24,No Change,25,6,0,High,3.891299602648785,1,Loyal,Cluster 2,100-500,General,Active,29,16,0.5517241379310345,2023-12-20,renewed,100.0,100-500,finance,0.8768005357965705,17,1021,0,2021
2707,2026-01-22,,basic,50,4,small business,usa,44,,2029-09-30,1800,36,Expanded,61,5,0,Low,3.5021182936073414,2,At Risk,Cluster 4,0-100,General,Active,11,5,0.4545454545454545,2029-01-22,renewed,95.80450351303476,100-500,finance,0.5160900702606954,10,-473,0,2026
2708,2022-12-21,,basic,50,4,small business,germany,82,,2029-09-30,600,12,No Change,42,8,0,Medium,4.13751765670623,2,New,Cluster 4,100-500,Feature Request,Active,16,6,0.375,2023-12-21,renewed,91.26254877133547,100-500,finance,0.5452509754267099,10,655,0,2022
2709,2024-02-08,,enterprise,150,1,small business,canada,68,,2029-09-30,1800,12,No Change,15,9,0,Low,0.2081654181074619,2,At Risk,Cluster 2,500+,Technical,Active,29,15,0.5172413793103449,2025-02-08,renewed,41.21146590971098,100-500,retail,0.7842293181942196,15,241,0,2024
2710,2023-08-30,2025-04-30,basic,50,5,small business,canada,20,high cost,2025-04-30,1800,36,Expanded,52,8,1,High,5.55026939839244,0,Churned,Cluster 4,0-100,Technical,Inactive,13,10,0.7692307692307693,,churned,100.0,50-100,retail,0.8501392179709708,17,609,1,2023
2711,2022-07-01,,pro,200,4,mid-market,france,88,,2029-09-30,7200,36,No Change,67,9,0,Medium,4.387967328139895,2,New,Cluster 1,500+,Feature Request,Active,17,2,0.1176470588235294,2025-07-01,renewed,86.00207151979208,100-500,technology,0.4800414303958416,9,828,0,2022
2712,2026-05-27,,pro,200,5,mid-market,denmark,40,,2029-09-30,2400,12,Contract Reduced,75,4,0,Low,5.8073995653769614,0,At Risk,Cluster 2,500+,General,Active,46,16,0.3478260869565217,2027-05-27,renewed,100.0,50-100,finance,0.71949085660336,14,-598,0,2026
2713,2026-01-12,2026-11-12,basic,50,1,small business,norway,10,feature gaps,2026-11-12,1200,24,No Change,14,1,1,High,1.825931418371692,0,Loyal,Cluster 1,0-100,Technical,Inactive,40,4,0.1,,churned,59.41779163961503,100-500,technology,0.8283558327923006,16,304,1,2026
2714,2024-07-05,,pro,200,1,mid-market,switzerland,63,,2029-09-30,4800,24,Contract Reduced,11,6,0,High,0.8285041860831417,1,At Risk,Cluster 4,100-500,Feature Request,Active,36,33,0.9166666666666666,2026-07-05,renewed,46.3805712179084,10-50,finance,0.7676114243581679,15,93,0,2024
2715,2026-04-25,,pro,200,4,mid-market,sweden,41,,2029-09-30,4800,24,No Change,50,5,0,Low,3.5125023183411903,4,New,Cluster 1,0-100,Feature Request,Active,6,5,0.8333333333333334,2028-04-25,renewed,93.90422340357318,100-500,retail,0.4780844680714636,9,-566,0,2026
2716,2025-06-13,2025-10-13,basic,100,1,mid-market,sweden,4,feature gaps,2025-10-13,2400,24,Expanded,14,1,1,High,0.8566139598218221,4,New,Cluster 2,100-500,General,Inactive,22,19,0.8636363636363636,,churned,52.28146064316208,100-500,technology,0.6856292128632415,13,122,1,2025
